Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
347,"2,219.29","2,205.98","2,184.96","2,183.29","2,113.80","2,210.60"
348,"2,195.95","2,187.88","2,215.11","2,205.41","2,109.64","2,199.20"
349,"2,178.26","2,211.77","2,179.03","2,249.19","2,127.90","2,244.51"
350,"2,207.99","2,214.25","2,156.48","2,306.91","2,137.56","2,154.00"
351,"2,210.79","2,238.43","2,142.73","2,326.64","2,149.66","2,144.47"
352,"2,235.53","2,207.48","2,165.78","2,326.79","2,177.47","2,144.71"
353,"2,199.29","2,186.91","2,156.38","2,346.36","2,181.32","2,182.71"
354,"2,175.87","2,172.09","2,170.48","2,334.01","2,157.40","2,161.39"
355,"2,161.59","2,188.25","2,205.35","2,336.00","2,126.41","2,184.84"
356,"2,182.70","2,179.87","2,252.06","2,341.26","2,094.31","2,229.51"
357,"2,172.87","2,190.06","2,261.21","2,328.40","2,061.31","2,285.42"
358,"2,184.50","2,217.87","2,257.38","2,284.98","2,077.03","2,269.07"
359,"2,214.48","2,256.73","2,279.84","2,218.66","2,065.46","2,251.77"
360,"2,254.46","2,265.08","2,267.41","2,131.06","2,096.28","2,296.17"
361,"2,259.61","2,261.21","2,271.96","2,075.58","2,113.99","2,258.52"
362,"2,252.64","2,279.58","2,281.50","2,066.48","2,130.69","2,265.70"
363,"2,270.23","2,269.23","2,271.84","2,015.26","2,124.57","2,288.61"
364,"2,258.42","2,271.87","2,235.41","1,983.66","2,128.46","2,263.89"
365,"2,262.03","2,280.67","2,183.16","1,996.54","2,115.10","2,209.49"
366,"2,270.30","2,273.29","2,114.70","1,995.60","2,157.50","2,144.01"
367,"2,263.02","2,243.20","2,078.92","2,006.62","2,196.76","2,057.56"
368,"2,230.57","2,199.60","2,081.46","2,052.52","2,238.94","2,050.08"
369,"2,184.14","2,142.05","2,041.45","2,076.36","2,256.30","2,080.86"
370,"2,124.09","2,110.23","2,025.72","2,067.90","2,257.15","2,009.94"
371,"2,095.94","2,110.34","2,049.21","2,058.22","2,285.49","2,017.35"
372,"2,103.09","2,077.39","2,054.06","2,042.30","2,296.58","2,064.87"
373,"2,069.14","2,063.15","2,070.34","2,052.88","2,293.10","2,062.59"
374,"2,056.30","2,080.58","2,116.25","2,061.55","2,294.43","2,084.36"
375,"2,078.46","2,083.48","2,134.78","2,078.23","2,275.51","2,149.71"
376,"2,081.47","2,095.31","2,121.15","2,113.51","2,302.48","2,143.00"
377,"2,093.40","2,132.24","2,112.21","2,130.58","2,308.97","2,099.40"
378,"2,131.97","2,146.72","2,094.16","2,123.77","2,325.61","2,095.99"
379,"2,145.05","2,133.68","2,101.14","2,110.99","2,331.73","2,075.96"
380,"2,127.29","2,124.62","2,102.89","2,097.64","2,332.10","2,099.54"
381,"2,115.02","2,107.67","2,110.86","2,083.93","2,305.22","2,105.66"
382,"2,096.52","2,111.87","2,137.41","2,115.04","2,300.01","2,110.41"
383,"2,102.96","2,113.16","2,144.56","2,123.18","2,263.68","2,144.30"
384,"2,105.28","2,119.17","2,130.51","2,164.02","2,205.13","2,141.69"
385,"2,113.43","2,141.28","2,113.94","2,190.26","2,189.99","2,115.41"
386,"2,136.80","2,148.10","2,099.20","2,209.48","2,193.41","2,096.04"
387,"2,142.11","2,136.42","2,084.41","2,204.25","2,221.82","2,086.96"
388,"2,127.88","2,121.40","2,113.29","2,203.04","2,167.89","2,078.03"
389,"2,111.53","2,108.19","2,112.90","2,183.85","2,131.60","2,118.56"
390,"2,097.74","2,095.23","2,151.49","2,213.52","2,103.49","2,102.70"
391,"2,085.12","2,118.75","2,173.08","2,241.55","2,082.71","2,161.36"
392,"2,113.44","2,119.28","2,190.83","2,272.57","2,068.72","2,177.51"
393,"2,114.15","2,153.18","2,183.53","2,280.49","2,056.28","2,198.69"
394,"2,148.98","2,173.72","2,185.18","2,272.76","2,042.11","2,176.24"
395,"2,168.19","2,190.61","2,166.74","2,291.49","2,074.97","2,178.78"
396,"2,183.07","2,184.68","2,198.63","2,297.14","2,098.42","2,151.89"
397,"2,175.49","2,185.42","2,224.22","2,289.76","2,141.50","2,208.53"
398,"2,175.44","2,169.01","2,252.63","2,289.72","2,180.63","2,235.97"
399,"2,157.88","2,194.90","2,259.63","2,272.71","2,125.88","2,267.10"
400,"2,186.71","2,218.24","2,254.27","2,300.63","2,115.65","2,261.70"
401,"2,211.08","2,244.63","2,277.30","2,313.06","2,104.27","2,248.56"
402,"2,237.69","2,252.97","2,285.14","2,333.27","2,086.97","2,284.93"
403,"2,243.79","2,249.48","2,282.82","2,343.47","2,092.44","2,283.22"
404,"2,238.38","2,268.69","2,286.84","2,347.21","2,077.56","2,281.68"
405,"2,258.79","2,276.68","2,275.16","2,324.18","2,052.51","2,281.00"
406,"2,266.23","2,277.25","2,307.14","2,321.34","2,020.70","2,268.47"
407,"2,264.77","2,281.13","2,319.02","2,289.40","1,975.62","2,320.10"
408,"2,270.08","2,272.69","2,342.60","2,235.73","1,939.56","2,317.89"
409,"2,260.65","2,299.78","2,356.43","2,224.19","1,918.08","2,357.89"
410,"2,290.53","2,311.65","2,365.10","2,230.76","1,938.85","2,366.72"
411,"2,302.58","2,334.53","2,347.82","2,258.88","1,911.36","2,371.04"
412,"2,324.33","2,348.87","2,351.15","2,206.24","1,880.09","2,351.11"
413,"2,337.72","2,358.24","2,321.48","2,166.69","1,907.98","2,356.39"
414,"2,346.18","2,344.99","2,272.11","2,135.77","1,969.80","2,323.53"
415,"2,331.34","2,347.41","2,262.48","2,113.15","1,987.73","2,273.75"
416,"2,334.73","2,322.12","2,267.03","2,095.57","1,993.35","2,269.32"
417,"2,308.91","2,279.51","2,292.55","2,079.86","1,963.12","2,277.39"
418,"2,265.02","2,268.10","2,239.44","2,061.33","1,949.19","2,310.70"
419,"2,257.13","2,271.39","2,211.50","2,085.84","1,941.65","2,233.12"
420,"2,262.56","2,294.92","2,188.24","2,100.77","1,940.97","2,217.71"
421,"2,288.07","2,252.83","2,171.19","2,134.32","1,967.73","2,193.24"
422,"2,242.41","2,229.59","2,160.05","2,165.36","1,963.48","2,176.45"
423,"2,217.77","2,207.59","2,146.47","2,107.76","1,994.15","2,179.51"
424,"2,197.08","2,191.34","2,133.04","2,093.13","2,025.69","2,157.30"
425,"2,182.50","2,182.00","2,161.43","2,082.81","2,021.01","2,148.04"
426,"2,173.07","2,168.71","2,177.91","2,070.03","2,009.13","2,188.54"
427,"2,162.38","2,156.91","2,211.13","2,080.57","2,027.70","2,204.73"
428,"2,150.13","2,180.79","2,238.91","2,075.32","2,051.06","2,240.48"
429,"2,175.86","2,196.31","2,178.40","2,062.72","2,081.43","2,264.39"
430,"2,191.31","2,225.03","2,167.01","2,043.44","2,085.26","2,167.18"
431,"2,221.17","2,248.96","2,150.53","2,011.49","2,079.34","2,174.66"
432,"2,244.38","2,197.74","2,130.00","1,988.84","2,103.80","2,150.87"
433,"2,186.44","2,184.30","2,131.53","1,980.18","2,103.60","2,132.17"
434,"2,173.30","2,166.52","2,114.88","2,008.80","2,100.99","2,147.02"
435,"2,156.79","2,147.43","2,091.50","1,994.05","2,060.20","2,121.42"
436,"2,137.78","2,147.70","2,067.76","1,971.65","2,020.23","2,085.36"
437,"2,140.01","2,133.29","2,033.45","1,998.03","2,022.80","2,064.07"
438,"2,126.10","2,112.07","2,009.39","2,054.80","2,033.45","2,027.81"
439,"2,105.18","2,091.24","1,997.56","2,069.38","2,043.84","2,005.46"
440,"2,082.94","2,061.38","2,024.01","2,069.00","2,012.89","2,002.63"
441,"2,051.46","2,038.86","2,003.73","2,032.24","2,078.93","2,044.06"
442,"2,030.64","2,026.22","1,981.00","2,008.57","2,122.48","2,000.55"
443,"2,020.59","2,048.03","2,009.29","1,992.43","2,130.37","1,972.29"
444,"2,045.60","2,031.84","2,061.12","1,984.87","2,151.02","2,023.50"
445,"2,027.14","2,011.45","2,068.41","2,001.56","2,146.67","2,088.39"
446,"2,005.11","2,033.36","2,063.45","1,997.10","2,136.08","2,083.85"
447,"2,029.78","2,076.61","2,026.33","2,023.07","2,143.82","2,063.69"
448,"2,076.72","2,084.59","2,005.34","2,053.30","2,138.76","2,004.78"
449,"2,080.80","2,078.83","1,989.17","2,051.26","2,156.08","1,988.51"
450,"2,073.12","2,045.25","1,979.91","2,042.45","2,171.60","1,975.25"
451,"2,034.91","2,023.56","1,997.14","2,060.27","2,176.85","1,969.25"
452,"2,013.39","2,006.75","1,985.78","2,086.08","2,146.37","2,017.94"
453,"1,997.94","1,996.54","2,013.55","2,118.91","2,131.65","1,969.38"
454,"1,989.97","2,012.06","2,040.05","2,128.32","2,164.88","2,022.99"
455,"2,006.09","2,001.68","2,036.10","2,126.64","2,181.92","2,047.06"
456,"1,998.25","2,025.52","2,027.87","2,149.99","2,179.14","2,030.45"
457,"2,022.81","2,047.99","2,049.41","2,152.57","2,142.73","2,014.63"
458,"2,046.05","2,045.79","2,073.23","2,151.94","2,105.84","2,061.13"
459,"2,039.95","2,037.74","2,103.08","2,115.51","2,090.37","2,083.77"
460,"2,030.27","2,055.20","2,108.04","2,076.82","2,099.20","2,120.64"
461,"2,048.16","2,074.96","2,105.61","2,077.97","2,088.93","2,105.58"
462,"2,069.92","2,100.91","2,130.92","2,088.70","2,105.90","2,094.09"
463,"2,095.97","2,105.82","2,132.14","2,099.15","2,132.36","2,143.66"
464,"2,099.20","2,103.66","2,131.10","2,070.33","2,125.78","2,128.36"
465,"2,095.13","2,125.33","2,095.44","2,127.55","2,077.22","2,121.00"
466,"2,116.80","2,127.58","2,065.90","2,167.31","2,042.43","2,066.23"
467,"2,118.49","2,127.04","2,072.47","2,171.85","2,018.39","2,045.03"
468,"2,117.80","2,097.52","2,084.98","2,184.99","2,012.40","2,070.30"
469,"2,085.67","2,073.10","2,095.67","2,174.84","2,039.54","2,089.50"
470,"2,059.53","2,077.49","2,069.28","2,158.00","2,019.92","2,101.12"
471,"2,067.93","2,089.21","2,130.11","2,160.52","2,022.31","2,056.26"
472,"2,082.12","2,099.97","2,166.13","2,153.44","2,019.39","2,173.72"
473,"2,093.70","2,079.22","2,169.16","2,167.90","2,003.89","2,195.85"
474,"2,070.12","2,129.50","2,184.78","2,182.59","2,030.81","2,174.55"
475,"2,125.73","2,161.72","2,177.65","2,188.21","2,034.37","2,195.73"
476,"2,158.14","2,166.39","2,166.42","2,160.08","2,033.73","2,174.64"
477,"2,159.11","2,179.98","2,171.82","2,146.95","2,050.51","2,165.92"
478,"2,171.18","2,174.83","2,166.17","2,178.99","2,037.36","2,175.76"
479,"2,163.50","2,166.26","2,181.76","2,199.34","2,072.39","2,166.34"
480,"2,152.89","2,170.32","2,195.86","2,198.89",,"2,195.82"
481,"2,159.15","2,166.50","2,201.93","2,165.98",,"2,209.26"
482,"2,155.55","2,180.41","2,176.16","2,132.46",,"2,209.23"
483,"2,170.94","2,193.78","2,168.25","2,119.94",,"2,174.54"
484,"2,185.03","2,200.62","2,202.21","2,130.79",,"2,171.61"
485,"2,191.33","2,180.10","2,219.70","2,123.62",,"2,239.12"
486,"2,168.26","2,172.78","2,220.33","2,139.26",,"2,238.33"
487,"2,161.51","2,201.76","2,189.71","2,164.22",,"2,235.67"
488,"2,192.92","2,217.98","2,160.69","2,156.05",,"2,192.89"
489,"2,211.11","2,221.47","2,151.62","2,106.25",,"2,160.80"
490,"2,211.73","2,196.02","2,161.84","2,069.28",,"2,156.61"
491,"2,184.25","2,169.81","2,152.51","2,044.78",,"2,173.56"
492,"2,157.55","2,160.20","2,169.06","2,038.53",,"2,157.26"
493,"2,149.47","2,167.96","2,190.80","2,063.91",,"2,188.64"
494,"2,159.73","2,160.94","2,183.80","2,044.67",,"2,205.02"
495,"2,152.75","2,176.16","2,139.58","2,044.38",,"2,192.28"
496,"2,168.59","2,194.89","2,110.69","2,040.24",,"2,137.02"
497,"2,189.60","2,191.41","2,089.74","2,025.23",,"2,113.19"
498,"2,182.92","2,154.53","2,084.15","2,049.52",,"2,092.54"
499,"2,142.15","2,127.68","2,106.89","2,052.97",,"2,095.64"
500,"2,115.26","2,106.80","2,085.81","2,052.85",,"2,127.05"
501,"2,096.39","2,100.21","2,088.06","2,069.00",,"2,096.21"
502,"2,092.08","2,118.97","2,084.08","2,058.21",,"2,108.12"
503,"2,114.21","2,103.18","2,067.83","2,091.35",,"2,099.36"
504,"2,095.69","2,105.26","2,091.53",,,"2,073.78"
505,"2,098.31","2,100.84","2,091.36",,,"2,111.16"
506,"2,094.25","2,085.23","2,086.62",,,"2,105.90"
507,"2,078.15","2,104.04","2,099.73",,,"2,097.01"
508,"2,098.53","2,104.53","2,084.44",,,"2,114.32"
509,"2,098.03","2,099.83","2,114.63",,,"2,089.03"
510,"2,093.29","2,110.27",,,,"2,135.95"
511,"2,104.11","2,097.11",,,,"2,135.70"
512,"2,089.12","2,122.02",,,,"2,151.31"
513,"2,115.60",,,,,
