Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
347,"2,165.16","2,161.82","2,193.03","1,750.79","1,936.07","2,210.60"
348,"2,142.50","2,144.07","2,222.06","1,774.88","1,937.34","2,199.20"
349,"2,126.98","2,167.18","2,189.43","1,824.41","1,966.35","2,244.51"
350,"2,144.44","2,167.90","2,172.72","1,891.52","1,988.33","2,154.00"
351,"2,143.16","2,191.43","2,160.71","1,923.90","2,014.50","2,144.47"
352,"2,161.22","2,163.25","2,181.44","1,938.02","2,059.30","2,144.71"
353,"2,136.30","2,144.09","2,172.60","1,974.91","2,079.53","2,182.71"
354,"2,121.55","2,130.25","2,186.82","1,979.81","2,073.92","2,161.39"
355,"2,110.61","2,145.06","2,218.66","1,996.13","2,063.24","2,184.84"
356,"2,122.90","2,135.95","2,261.94","2,019.30","2,050.16","2,229.51"
357,"2,115.95","2,145.96","2,272.74","2,024.50","2,033.24","2,285.42"
358,"2,123.86","2,172.17","2,272.88","1,999.41","2,063.11","2,269.07"
359,"2,145.70","2,208.21","2,296.93","1,950.95","2,057.51","2,251.77"
360,"2,176.83","2,214.97","2,287.54","1,880.48","2,096.15","2,296.17"
361,"2,183.60","2,211.89","2,293.12","1,834.20","2,113.99","2,258.52"
362,"2,182.66","2,229.85","2,303.08","1,827.57","2,130.27","2,265.70"
363,"2,200.99","2,218.79","2,294.85","1,782.00","2,118.92","2,288.61"
364,"2,194.22","2,222.09","2,262.00","1,753.89","2,117.63","2,263.89"
365,"2,197.80","2,230.82","2,214.12","1,768.00","2,094.55","2,209.49"
366,"2,207.37","2,223.42","2,149.43","1,770.39","2,131.89","2,144.01"
367,"2,202.02","2,196.37","2,113.44","1,784.74","2,159.51","2,057.56"
368,"2,178.05","2,157.09","2,109.89","1,835.02","2,191.85","2,050.08"
369,"2,144.04","2,106.16","2,067.16","1,864.01","2,200.26","2,080.86"
370,"2,099.87","2,077.97","2,050.37","1,861.52","2,196.18","2,009.94"
371,"2,074.37","2,079.41","2,068.12","1,857.27","2,224.49","2,017.35"
372,"2,071.31","2,048.84","2,069.58","1,846.79","2,233.51","2,064.87"
373,"2,041.58","2,035.85","2,083.89","1,860.54","2,233.78","2,062.59"
374,"2,027.15","2,051.90","2,126.38","1,873.35","2,239.81","2,084.36"
375,"2,036.87","2,052.84","2,144.39","1,891.60","2,225.75","2,149.71"
376,"2,034.32","2,062.82","2,135.14","1,928.81","2,262.57","2,143.00"
377,"2,041.55","2,097.10","2,131.44","1,950.23","2,273.50","2,099.40"
378,"2,071.08","2,108.10","2,117.92","1,948.61","2,299.50","2,095.99"
379,"2,082.40","2,095.80","2,126.27","1,940.45","2,312.23","2,075.96"
380,"2,072.30","2,085.95","2,128.83","1,931.36","2,320.75","2,099.54"
381,"2,067.87","2,069.68","2,136.52","1,921.11","2,299.08","2,105.66"
382,"2,057.09","2,074.18","2,160.48","1,951.99","2,300.98","2,110.41"
383,"2,062.53","2,075.48","2,167.58","1,959.31","2,263.64","2,144.30"
384,"2,064.40","2,081.43","2,156.59","2,001.85","2,202.36","2,141.69"
385,"2,068.56","2,102.85","2,142.66","2,032.88","2,183.82","2,115.41"
386,"2,086.09","2,108.80","2,129.56","2,060.05","2,177.91","2,096.04"
387,"2,090.98","2,097.98","2,115.69","2,062.11","2,194.82","2,086.96"
388,"2,081.20","2,084.65","2,140.19","2,066.99","2,120.08","2,078.03"
389,"2,069.79","2,072.34","2,137.70","2,053.21","2,071.94","2,118.56"
390,"2,060.20","2,060.14","2,173.03","2,085.96","2,026.45","2,102.70"
391,"2,050.59","2,083.40","2,193.25","2,117.35","1,986.95","2,161.36"
392,"2,070.01","2,083.20","2,211.80","2,152.07","1,955.29","2,177.51"
393,"2,068.56","2,116.39","2,207.10","2,166.66","1,922.56","2,198.69"
394,"2,097.38","2,135.16","2,210.23","2,167.73","1,891.59","2,176.24"
395,"2,115.01","2,151.90","2,194.05","2,191.78","1,913.96","2,178.78"
396,"2,131.22","2,146.29","2,223.12","2,202.69","1,926.06","2,151.89"
397,"2,127.36","2,146.99","2,245.83","2,204.61","1,965.27","2,208.53"
398,"2,129.75","2,130.84","2,272.88","2,210.14","2,005.34","2,235.97"
399,"2,117.04","2,156.71","2,281.22","2,199.20","1,957.60","2,267.10"
400,"2,139.72","2,177.37","2,278.74","2,225.74","1,966.00","2,261.70"
401,"2,159.02","2,201.84","2,300.63","2,236.43","1,969.96","2,248.56"
402,"2,181.26","2,209.32","2,308.27","2,257.22","1,968.88","2,284.93"
403,"2,189.21","2,206.54","2,308.88","2,269.61","1,992.52","2,283.22"
404,"2,187.88","2,225.20","2,313.06","2,276.66","1,992.18","2,281.68"
405,"2,204.74","2,231.80","2,303.09","2,259.94","1,983.06","2,281.00"
406,"2,212.29","2,233.27","2,331.71","2,257.40","1,965.21","2,268.47"
407,"2,215.22","2,237.90","2,341.09","2,227.12","1,933.07","2,320.10"
408,"2,220.07","2,229.69","2,364.05","2,175.42","1,907.08","2,317.89"
409,"2,214.13","2,256.24","2,377.79","2,152.89","1,890.40","2,357.89"
410,"2,236.92","2,266.38","2,387.22","2,143.19","1,914.72","2,366.72"
411,"2,245.69","2,288.20","2,373.29","2,154.00","1,884.04","2,371.04"
412,"2,265.72","2,300.96","2,376.89","2,098.33","1,851.41","2,351.11"
413,"2,278.95","2,310.23","2,349.33","2,051.56","1,877.62","2,356.39"
414,"2,288.28","2,297.18","2,304.23","2,006.53","1,931.62","2,323.53"
415,"2,278.28","2,300.10","2,292.71","1,963.00","1,940.05","2,273.75"
416,"2,280.98","2,275.06","2,293.42","1,923.97","1,938.26","2,269.32"
417,"2,258.76","2,234.68","2,315.19","1,883.50","1,903.78","2,277.39"
418,"2,222.33","2,224.83","2,265.30","1,839.12","1,888.12","2,310.70"
419,"2,210.78","2,227.89","2,241.16","1,837.29","1,878.19","2,233.12"
420,"2,212.01","2,250.95","2,216.31","1,833.66","1,873.11","2,217.71"
421,"2,231.35","2,211.10","2,197.20","1,851.53","1,904.53","2,193.24"
422,"2,194.91","2,190.61","2,185.24","1,871.64","1,896.69","2,176.45"
423,"2,176.15","2,169.95","2,169.04","1,812.46","1,933.33","2,179.51"
424,"2,156.99","2,154.21","2,154.94","1,786.69","1,967.85","2,157.30"
425,"2,140.73","2,145.06","2,180.45","1,762.81","1,968.18","2,148.04"
426,"2,131.96","2,132.06","2,195.34","1,736.81","1,965.13","2,188.54"
427,"2,118.04","2,119.54","2,226.78","1,736.57","1,996.31","2,204.73"
428,"2,106.14","2,142.89","2,253.15","1,723.93","2,027.16","2,240.48"
429,"2,125.98","2,157.08","2,199.23","1,704.00","2,066.05","2,264.39"
430,"2,138.73","2,185.30","2,191.38","1,679.17","2,075.78","2,167.18"
431,"2,164.06","2,207.93","2,174.05","1,645.36","2,076.76","2,174.66"
432,"2,185.29","2,159.31","2,154.27","1,619.28","2,110.79","2,150.87"
433,"2,144.24","2,146.85","2,155.57","1,606.41","2,112.66","2,132.17"
434,"2,135.16","2,128.40","2,139.01","1,636.40","2,113.86","2,147.02"
435,"2,118.82","2,109.05","2,116.06","1,628.68","2,076.09","2,121.42"
436,"2,102.38","2,109.45","2,093.46","1,611.79","2,039.88","2,085.36"
437,"2,102.27","2,095.27","2,060.92","1,646.68","2,044.01","2,064.07"
438,"2,088.90","2,076.14","2,037.26","1,717.34","2,050.84","2,027.81"
439,"2,068.72","2,055.65","2,023.35","1,751.17","2,055.54","2,005.46"
440,"2,049.62","2,027.72","2,045.84","1,767.21","2,016.17","2,002.63"
441,"2,023.52","2,006.62","2,026.08","1,745.26","2,081.02","2,044.06"
442,"2,003.04","1,994.14","2,006.10","1,732.50","2,111.06","2,000.55"
443,"1,988.99","2,015.05","2,031.84","1,725.10","2,108.06","1,972.29"
444,"2,005.73","1,998.98","2,078.38","1,724.79","2,124.34","2,023.50"
445,"1,991.49","1,980.11","2,087.51","1,758.34","2,114.49","2,088.39"
446,"1,973.90","2,001.55","2,085.88","1,766.69","2,103.47","2,083.85"
447,"1,992.06","2,042.23","2,054.27","1,807.04","2,111.49","2,063.69"
448,"2,027.71","2,049.68","2,036.09","1,852.53","2,105.83","2,004.78"
449,"2,036.08","2,044.64","2,020.41","1,867.63","2,125.84","1,988.51"
450,"2,033.04","2,013.31","2,010.24","1,874.69","2,141.97","1,975.25"
451,"2,007.76","1,992.76","2,026.56","1,909.62","2,148.50","1,969.25"
452,"1,991.23","1,976.29","2,013.89","1,949.54","2,120.17","2,017.94"
453,"1,976.35","1,965.37","2,039.68","1,995.85","2,111.45","1,969.38"
454,"1,966.08","1,982.42","2,063.00","2,017.86","2,154.07","2,022.99"
455,"1,980.53","1,972.29","2,061.32","2,028.18","2,169.61","2,047.06"
456,"1,969.45","1,995.66","2,055.87","2,063.78","2,169.92","2,030.45"
457,"1,988.28","2,016.26","2,077.01","2,076.22","2,133.91","2,014.63"
458,"2,004.82","2,013.88","2,098.56","2,083.66","2,100.23","2,061.13"
459,"2,003.54","2,007.14","2,126.73","2,056.88","2,086.31","2,083.77"
460,"1,998.09","2,024.65","2,132.62","2,027.81","2,093.15","2,120.64"
461,"2,014.89","2,042.32","2,132.26","2,030.93","2,075.76","2,105.58"
462,"2,031.60","2,066.37","2,157.25","2,039.35","2,089.55","2,094.09"
463,"2,053.84","2,070.25","2,159.46","2,047.22","2,108.98","2,143.66"
464,"2,057.56","2,068.16","2,159.69","2,019.13","2,094.50","2,128.36"
465,"2,057.38","2,089.31","2,128.37","2,069.24","2,038.06","2,121.00"
466,"2,077.08","2,090.19","2,102.99","2,100.50","1,999.54","2,066.23"
467,"2,079.62","2,090.72","2,107.23","2,102.63","1,969.35","2,045.03"
468,"2,080.08","2,064.12","2,116.55","2,114.76","1,956.35","2,070.30"
469,"2,057.17","2,041.81","2,124.98","2,105.88","1,976.81","2,089.50"
470,"2,039.79","2,047.28","2,100.61","2,092.71","1,947.56","2,101.12"
471,"2,044.14","2,058.15","2,155.54","2,093.51","1,947.03","2,056.26"
472,"2,052.52","2,068.83","2,185.97","2,084.57","1,939.37","2,173.72"
473,"2,060.50","2,049.46","2,190.22","2,095.22","1,920.79","2,195.85"
474,"2,043.22","2,098.37","2,206.98","2,105.66","1,950.88","2,174.55"
475,"2,083.66","2,125.23","2,202.80","2,108.86","1,953.60","2,195.73"
476,"2,107.27","2,128.69","2,195.81","2,083.77","1,956.38","2,174.64"
477,"2,110.45","2,141.70","2,201.56","2,070.16","1,980.07","2,165.92"
478,"2,123.79","2,135.86","2,196.69","2,097.80","1,971.15","2,175.76"
479,"2,121.88","2,128.60","2,211.17","2,111.01","2,018.80","2,166.34"
480,"2,118.57","2,133.01","2,223.48","2,110.02",,"2,195.82"
481,"2,123.69","2,129.38","2,229.14","2,079.65",,"2,209.26"
482,"2,121.53","2,143.41","2,206.62","2,045.48",,"2,209.23"
483,"2,134.04","2,155.88","2,199.79","2,025.86",,"2,174.54"
484,"2,144.88","2,162.52","2,230.45","2,025.24",,"2,171.61"
485,"2,150.57","2,143.73","2,244.16","2,009.29",,"2,239.12"
486,"2,134.13","2,137.89","2,246.24","2,016.56",,"2,238.33"
487,"2,128.89","2,166.59","2,219.27","2,031.93",,"2,235.67"
488,"2,154.13","2,179.78","2,192.82","2,020.76",,"2,192.89"
489,"2,166.24","2,183.24","2,183.12","1,972.59",,"2,160.80"
490,"2,170.26","2,159.01","2,190.13","1,930.77",,"2,156.61"
491,"2,149.81","2,135.17","2,180.05","1,894.33",,"2,173.56"
492,"2,128.31","2,125.95","2,195.65","1,871.81",,"2,157.26"
493,"2,119.61","2,133.20","2,213.77","1,879.66",,"2,188.64"
494,"2,124.93","2,126.25","2,208.12","1,851.57",,"2,205.02"
495,"2,118.17","2,141.94","2,169.03","1,841.41",,"2,192.28"
496,"2,131.89","2,160.14","2,142.88","1,826.80",,"2,137.02"
497,"2,146.05","2,156.29","2,121.10","1,800.74",,"2,113.19"
498,"2,143.55","2,121.12","2,113.53","1,813.62",,"2,092.54"
499,"2,113.56","2,096.17","2,132.16","1,811.07",,"2,095.64"
500,"2,091.94","2,076.12","2,112.04","1,805.85",,"2,127.05"
501,"2,073.60","2,069.43","2,115.25","1,817.68",,"2,096.21"
502,"2,066.41","2,087.17","2,110.23","1,805.41",,"2,108.12"
503,"2,080.32","2,071.60","2,093.81","1,838.97",,"2,099.36"
504,"2,067.00","2,074.19","2,115.22",,,"2,073.78"
505,"2,068.09","2,069.25","2,114.76",,,"2,111.16"
506,"2,062.63","2,054.20","2,111.00",,,"2,105.90"
507,"2,047.49","2,072.55","2,123.57",,,"2,097.01"
508,"2,063.22","2,071.48","2,109.82",,,"2,114.32"
509,"2,063.74","2,067.45","2,138.61",,,"2,089.03"
510,"2,059.66","2,077.23",,,,"2,135.95"
511,"2,068.62","2,063.24",,,,"2,135.70"
512,"2,057.34",2088.4124],,,,"2,151.31"
513,"2,079.64",,,,,
