Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
347,"2,207.56","2,145.20","2,126.95","1,874.40","2,010.21","2,210.60"
348,"2,184.69","2,127.95","2,146.95","1,894.30","1,991.17","2,199.20"
349,"2,168.56","2,155.01","2,125.50","1,938.44","1,998.22","2,244.51"
350,"2,193.27","2,156.88","2,107.97","1,997.76","2,005.34","2,154.00"
351,"2,193.52","2,179.81","2,096.29","2,017.32","2,018.09","2,144.47"
352,"2,213.87","2,148.04","2,109.10","2,018.69","2,048.75","2,144.71"
353,"2,184.29","2,126.86","2,102.42","2,046.11","2,061.51","2,182.71"
354,"2,162.51","2,114.99","2,112.72","2,038.42","2,049.61","2,161.39"
355,"2,151.95","2,132.91","2,137.13","2,045.04","2,032.44","2,184.84"
356,"2,168.67","2,123.16","2,171.18","2,057.62","2,013.90","2,229.51"
357,"2,160.97","2,133.95","2,182.68","2,051.82","1,996.49","2,285.42"
358,"2,169.92","2,161.52","2,184.06","2,013.30","2,025.37","2,269.07"
359,"2,195.80","2,198.58","2,200.65","1,952.59","2,033.96","2,251.77"
360,"2,230.68","2,203.52","2,196.61","1,871.37","2,074.91","2,296.17"
361,"2,235.20","2,197.46","2,201.73","1,825.90","2,103.59","2,258.52"
362,"2,231.29","2,215.09","2,209.38","1,826.76","2,127.38","2,265.70"
363,"2,248.80","2,204.24","2,206.50","1,781.86","2,125.76","2,288.61"
364,"2,239.48","2,206.46","2,183.73","1,762.75","2,120.76","2,263.89"
365,"2,243.03","2,214.83","2,146.48","1,789.83","2,099.50","2,209.49"
366,"2,252.71","2,208.19","2,096.32","1,799.06","2,130.93","2,144.01"
367,"2,246.65","2,177.79","2,066.04","1,819.60","2,161.34","2,057.56"
368,"2,218.77","2,135.04","2,062.60","1,875.41","2,195.34","2,050.08"
369,"2,178.18","2,080.69","2,031.12","1,903.04","2,205.69","2,080.86"
370,"2,126.84","2,055.05","2,015.81","1,892.68","2,201.20","2,009.94"
371,"2,100.34","2,060.87","2,027.73","1,882.67","2,221.45","2,017.35"
372,"2,104.36","2,028.78","2,029.24","1,864.83","2,226.45","2,064.87"
373,"2,073.32","2,017.11","2,037.80","1,874.46","2,222.63","2,062.59"
374,"2,058.58","2,037.52","2,068.71","1,880.74","2,227.92","2,084.36"
375,"2,075.39","2,039.68","2,083.09","1,894.07","2,211.87","2,149.71"
376,"2,074.54","2,050.56","2,076.37","1,926.90","2,242.14","2,143.00"
377,"2,083.71","2,086.84","2,068.47","1,940.26","2,258.04","2,099.40"
378,"2,117.74","2,098.22","2,056.16","1,928.70","2,282.15","2,095.99"
379,"2,129.14","2,081.42","2,060.01","1,911.66","2,297.24","2,075.96"
380,"2,114.87","2,070.19","2,061.35","1,895.40","2,306.82","2,099.54"
381,"2,105.18","2,053.85","2,068.25","1,879.79","2,289.32","2,105.66"
382,"2,091.70","2,060.19","2,087.25","1,912.81","2,285.60","2,110.41"
383,"2,098.49","2,062.77","2,095.02","1,917.22","2,255.22","2,144.30"
384,"2,101.97","2,069.45","2,088.15","1,961.76","2,198.26","2,141.69"
385,"2,107.72","2,090.71","2,077.41","1,992.33","2,176.61","2,115.41"
386,"2,128.12","2,096.02","2,065.91","2,017.58","2,173.41","2,096.04"
387,"2,132.68","2,083.20","2,053.99","2,014.77","2,198.41","2,086.96"
388,"2,119.69","2,068.10","2,072.51","2,016.40","2,159.15","2,078.03"
389,"2,105.43","2,055.36","2,074.31","1,997.00","2,117.19","2,118.56"
390,"2,093.66","2,043.87","2,100.79","2,031.21","2,087.08","2,102.70"
391,"2,083.36","2,069.60","2,120.32","2,063.35","2,061.73","2,161.36"
392,"2,108.39","2,069.04","2,137.42","2,099.66","2,042.92","2,177.51"
393,"2,108.62","2,102.43","2,137.82","2,112.33","2,033.52","2,198.69"
394,"2,140.75","2,122.33","2,139.84","2,109.34","2,013.10","2,176.24"
395,"2,158.59","2,139.09","2,128.99","2,134.37","2,039.30","2,178.78"
396,"2,173.42","2,133.29","2,149.81","2,144.61","2,061.70","2,151.89"
397,"2,167.06","2,133.34","2,169.17","2,144.03","2,102.77","2,208.53"
398,"2,167.41","2,116.45","2,193.20","2,150.15","2,137.76","2,235.97"
399,"2,152.35","2,143.67","2,203.62","2,137.60","2,089.53","2,267.10"
400,"2,178.89","2,166.50","2,204.62","2,171.34","2,061.50","2,261.70"
401,"2,201.66","2,191.68","2,221.33","2,186.65","2,038.45","2,248.56"
402,"2,225.18","2,198.19","2,229.41","2,213.44","2,009.46","2,284.93"
403,"2,231.16","2,194.16","2,231.82","2,231.67","2,007.62","2,283.22"
404,"2,226.85","2,213.67","2,238.08","2,242.98","1,993.32","2,281.68"
405,"2,245.21","2,220.32","2,231.58","2,225.92","1,975.38","2,281.00"
406,"2,252.86","2,220.67","2,253.10","2,226.65","1,942.86","2,268.47"
407,"2,253.17","2,226.36","2,264.56","2,194.10","1,905.48","2,320.10"
408,"2,259.17","2,217.54","2,282.39","2,136.68","1,878.42","2,317.89"
409,"2,251.46","2,245.77","2,296.24","2,118.39","1,867.48","2,357.89"
410,"2,278.30","2,255.96","2,306.54","2,117.63","1,895.55","2,366.72"
411,"2,288.89","2,277.61","2,298.86","2,143.40","1,885.25","2,371.04"
412,"2,308.90","2,291.64","2,300.82","2,090.28","1,864.71","2,351.11"
413,"2,321.76","2,300.66","2,282.10","2,052.81","1,893.24","2,356.39"
414,"2,329.97","2,287.63","2,245.95","2,021.30","1,955.16","2,323.53"
415,"2,317.39","2,290.77","2,231.91","1,995.20","1,976.72","2,273.75"
416,"2,320.34","2,265.46","2,228.48","1,976.50","1,978.57","2,269.32"
417,"2,296.98","2,223.00","2,242.47","1,958.82","1,940.16","2,277.39"
418,"2,256.27","2,213.18","2,209.92","1,938.02","1,911.14","2,310.70"
419,"2,247.30","2,216.01","2,184.95","1,964.58","1,891.09","2,233.12"
420,"2,252.05","2,239.70","2,163.23","1,984.44","1,877.79","2,217.71"
421,"2,276.11","2,197.69","2,145.03","2,023.23","1,905.78","2,193.24"
422,"2,235.38","2,175.02","2,130.98","2,057.09","1,908.46","2,176.45"
423,"2,211.28","2,155.57","2,118.03","1,995.25","1,934.55","2,179.51"
424,"2,192.74","2,139.76","2,102.61","1,974.92","1,968.96","2,157.30"
425,"2,176.91","2,130.76","2,117.30","1,952.79","1,969.05","2,148.04"
426,"2,168.34","2,120.08","2,128.99","1,925.90","1,963.95","2,188.54"
427,"2,157.60","2,106.72","2,154.08","1,925.89","1,986.70","2,204.73"
428,"2,144.72","2,131.40","2,176.93","1,908.98","2,015.60","2,240.48"
429,"2,168.87","2,148.18","2,141.87","1,883.26","2,051.45","2,264.39"
430,"2,183.21","2,177.90","2,128.86","1,853.44","2,062.69","2,167.18"
431,"2,210.66","2,201.12","2,114.58","1,813.44","2,059.79","2,174.66"
432,"2,231.68","2,149.42","2,096.05","1,784.56","2,085.58","2,150.87"
433,"2,180.97","2,137.01","2,094.07","1,769.25","2,087.03","2,132.17"
434,"2,168.27","2,119.55","2,081.56","1,797.09","2,087.49","2,147.02"
435,"2,152.33","2,099.73","2,064.01","1,779.20","2,055.17","2,121.42"
436,"2,135.22","2,101.17","2,042.31","1,754.76","2,012.35","2,085.36"
437,"2,137.26","2,087.51","2,014.54","1,785.17","2,015.06","2,064.07"
438,"2,124.24","2,066.51","1,993.76","1,847.63","2,025.83","2,027.81"
439,"2,103.51","2,044.23","1,980.02","1,864.85","2,041.34","2,005.46"
440,"2,081.63","2,015.14","1,992.73","1,865.16","2,017.35","2,002.63"
441,"2,053.20","1,994.60","1,978.68","1,824.76","2,083.33","2,044.06"
442,"2,031.87","1,982.97","1,962.14","1,799.22","2,125.32","2,000.55"
443,"2,020.42","2,005.20","1,977.90","1,780.46","2,132.30","1,972.29"
444,"2,043.58","1,989.61","2,014.16","1,770.20","2,148.00","2,023.50"
445,"2,027.67","1,969.59","2,025.07","1,793.35","2,136.79","2,088.39"
446,"2,005.95","1,993.03","2,026.30","1,788.25","2,120.07","2,083.85"
447,"2,029.24","2,037.47","2,001.61","1,820.52","2,122.85","2,063.69"
448,"2,072.06","2,044.33","1,984.22","1,856.71","2,113.69","2,004.78"
449,"2,076.60","2,039.13","1,970.28","1,858.02","2,129.00","1,988.51"
450,"2,069.60","2,004.22","1,960.56","1,852.85","2,144.47","1,975.25"
451,"2,036.65","1,983.44","1,971.36","1,878.96","2,150.27","1,969.25"
452,"2,017.29","1,966.70","1,964.75","1,910.65","2,126.57","2,017.94"
453,"2,001.80","1,956.16","1,981.94","1,948.90","2,112.63","1,969.38"
454,"1,992.99","1,973.30","2,002.86","1,960.34","2,150.73","2,022.99"
455,"2,010.67","1,965.59","2,003.37","1,960.30","2,171.03","2,047.06"
456,"2,002.35","1,987.37","2,000.50","1,990.41","2,171.34","2,030.45"
457,"2,023.77","2,009.31","2,015.28","1,996.55","2,142.04","2,014.63"
458,"2,044.08","2,004.68","2,034.25","1,998.14","2,106.62","2,061.13"
459,"2,039.06","1,996.74","2,058.50","1,961.22","2,085.36","2,083.77"
460,"2,030.53","2,015.06","2,067.52","1,926.58","2,089.64","2,120.64"
461,"2,048.49","2,035.40","2,068.45","1,933.25","2,080.72","2,105.58"
462,"2,068.41","2,059.84","2,087.08","1,948.07","2,096.75","2,094.09"
463,"2,092.14","2,062.76","2,092.13","1,962.76","2,129.08","2,143.66"
464,"2,094.36","2,058.96","2,094.29","1,936.28","2,124.33","2,128.36"
465,"2,092.03","2,080.73","2,072.13","2,002.62","2,078.57","2,121.00"
466,"2,112.96","2,082.26","2,048.85","2,046.16","2,037.58","2,066.23"
467,"2,114.62","2,081.30","2,050.73","2,053.25","2,007.24","2,045.03"
468,"2,115.34","2,051.15","2,058.70","2,071.26","1,994.02","2,070.30"
469,"2,087.83","2,027.60","2,067.88","2,064.48","2,016.45","2,089.50"
470,"2,065.16","2,035.92","2,051.79","2,052.07","2,001.80","2,101.12"
471,"2,074.14","2,048.23","2,091.48","2,057.68","2,002.50","2,056.26"
472,"2,085.91","2,059.32","2,118.89","2,051.25","1,998.65","2,173.72"
473,"2,096.17","2,037.99","2,126.16","2,068.13","1,984.01","2,195.85"
474,"2,074.78","2,090.94","2,139.19","2,084.77","2,004.59","2,174.55"
475,"2,123.85","2,119.82","2,137.08","2,092.55","2,006.35","2,195.73"
476,"2,150.71","2,120.75","2,131.09","2,066.04","2,008.10","2,174.64"
477,"2,151.28","2,133.18","2,135.86","2,054.84","2,020.24","2,165.92"
478,"2,163.89","2,126.66","2,133.17","2,090.62","2,005.62","2,175.76"
479,"2,158.67","2,118.75","2,144.73","2,112.03","2,037.61","2,166.34"
480,"2,151.62","2,125.17","2,156.65","2,113.98",,"2,195.82"
481,"2,158.27","2,121.35","2,163.57","2,082.36",,"2,209.26"
482,"2,155.55","2,136.57","2,149.24","2,046.84",,"2,209.23"
483,"2,170.03","2,150.09","2,142.33","2,030.94",,"2,174.54"
484,"2,182.21","2,156.43","2,163.66","2,038.05",,"2,171.61"
485,"2,187.65","2,135.99","2,177.73","2,027.31",,"2,239.12"
486,"2,167.16","2,130.26","2,181.00","2,043.79",,"2,238.33"
487,"2,160.98","2,161.24","2,163.36","2,069.13",,"2,235.67"
488,"2,190.46","2,177.02","2,140.85","2,062.39",,"2,192.89"
489,"2,205.69","2,178.26","2,129.74","2,014.09",,"2,160.80"
490,"2,206.93","2,153.43","2,132.96","1,976.50",,"2,156.61"
491,"2,182.75","2,127.86","2,126.39","1,947.23",,"2,173.56"
492,"2,158.58","2,118.66","2,136.09","1,935.40",,"2,157.26"
493,"2,149.86","2,126.80","2,152.67","1,957.41",,"2,188.64"
494,"2,159.09","2,119.35","2,149.05","1,936.01",,"2,205.02"
495,"2,152.54","2,135.35","2,119.85","1,937.50",,"2,192.28"
496,"2,168.20","2,154.97","2,095.40","1,932.55",,"2,137.02"
497,"2,186.85","2,149.50","2,075.49","1,912.83",,"2,113.19"
498,"2,180.96","2,113.03","2,066.02","1,934.91",,"2,092.54"
499,"2,144.07","2,087.89","2,077.92","1,936.20",,"2,095.64"
500,"2,119.15","2,068.32","2,063.38","1,932.53",,"2,127.05"
501,"2,101.05","2,062.13","2,063.56","1,945.95",,"2,096.21"
502,"2,095.65","2,081.64","2,060.09","1,930.43",,"2,108.12"
503,"2,115.53","2,065.59","2,047.51","1,962.80",,"2,099.36"
504,"2,100.09","2,069.27","2,059.61",,,"2,073.78"
505,"2,101.21","2,065.25","2,059.68",,,"2,111.16"
506,"2,095.77","2,049.05","2,057.60",,,"2,105.90"
507,"2,079.08","2,067.61","2,065.19",,,"2,097.01"
508,"2,098.07","2,067.80","2,055.67",,,"2,114.32"
509,"2,098.43","2,063.67","2,075.16",,,"2,089.03"
510,"2,094.27","2,073.53",,,,"2,135.95"
511,"2,104.23","2,059.42",,,,"2,135.70"
512,"2,090.00","2,085.07",,,,"2,151.31"
513,"2,115.87",,,,,
